month,year,lineName,station,feePassenger,freePassenegr,totalPassenger
201612,2016,9호선,여의도,573234,43642,616876
201612,2016,9호선,양천향교,198502,38274,236776
201612,2016,9호선,신방화,216547,43006,259553
201612,2016,9호선,신반포,87356,24097,111453
201612,2016,9호선,신목동,111803,18095,129898
201612,2016,9호선,신논현,898579,51685,950264
201612,2016,9호선,선유도,187603,24980,212583
201612,2016,9호선,샛강,134463,25442,159905
201612,2016,9호선,사평,74440,14302,88742
201612,2016,9호선,마곡나루,85621,9763,95384
201612,2016,9호선,등촌,246630,79038,325668
201612,2016,9호선,동작(현충원),43696,11542,55238
201612,2016,9호선,당산,510875,61453,572328
201612,2016,9호선,노량진,809184,88506,897690
201612,2016,9호선,노들,121705,30048,151753
201612,2016,9호선,김포공항,273846,18581,292427
201612,2016,9호선,국회의사당,456736,58599,515335
201612,2016,9호선,구반포,81118,23729,104847
201612,2016,9호선,공항시장,72022,21192,93214
201612,2016,9호선,고속터미널,451844,52922,504766
201612,2016,9호선,개화,170013,33032,203045
201612,2016,9호선,가양,540801,119050,659851
201612,2016,8호선,강동구청,275526,61852,337378
201612,2016,8호선,장지,438736,61203,499939
201612,2016,8호선,잠실(송파구청),369494,61402,430896
201612,2016,8호선,암사,470695,89058,559753
201612,2016,8호선,신흥,113860,45580,159440
201612,2016,8호선,수진,124969,43480,168449
201612,2016,8호선,송파,139000,34709,173709
201612,2016,8호선,석촌,226749,59568,286317
201612,2016,8호선,산성,169614,35669,205283
201612,2016,8호선,복정,286213,40572,326785
201612,2016,8호선,문정,264365,35925,300290
201612,2016,8호선,몽촌토성(평화의문),161963,40028,201991
201612,2016,8호선,모란,97094,50721,147815
201612,2016,8호선,단대오거리,314141,68704,382845
201612,2016,8호선,남한산성입구(성남법원.검찰청),378630,72011,450641
201612,2016,8호선,천호(풍납토성),512026,92408,604434
201612,2016,8호선,가락시장,184110,54026,238136
201612,2016,7호선,강남구청,423513,49574,473087
201612,2016,7호선,하계,550392,108347,658739
201612,2016,7호선,태릉입구,245085,39339,284424
201612,2016,7호선,춘의,236608,26484,263092
201612,2016,7호선,청담,585084,76300,661384
201612,2016,7호선,철산,683083,99883,782966
201612,2016,7호선,천왕,221525,44083,265608
201612,2016,7호선,중화,307604,60631,368235
201612,2016,7호선,중곡,266716,59864,326580
201612,2016,7호선,중계,413553,92975,506528
201612,2016,7호선,장암,69125,7382,76507
201612,2016,7호선,장승배기,276687,77420,354107
201612,2016,7호선,이수,469224,80626,549850
201612,2016,7호선,용마산,167888,34900,202788
201612,2016,7호선,온수(성공회대입구),313419,34312,347731
201612,2016,7호선,어린이대공원(세종대),431409,41624,473033
201612,2016,7호선,신풍,285284,65998,351282
201612,2016,7호선,신중동,414609,48151,462760
201612,2016,7호선,신대방삼거리,419106,92887,511993
201612,2016,7호선,숭실대입구(살피재),422620,59035,481655
201612,2016,7호선,수락산,363315,87646,450961
201612,2016,7호선,상봉(시외버스터미널),490080,75181,565261
201612,2016,7호선,상동,413313,45805,459118
201612,2016,7호선,상도,298232,61695,359927
201612,2016,7호선,삼산체육관,155967,24015,179982
201612,2016,7호선,사가정,415386,91978,507364
201612,2016,7호선,부평구청,351432,30517,381949
201612,2016,7호선,부천종합운동장,149671,16642,166313
201612,2016,7호선,부천시청,361029,44513,405542
201612,2016,7호선,보라매,257249,42448,299697
201612,2016,7호선,반포,174444,32279,206723
201612,2016,7호선,면목,423139,83489,506628
201612,2016,7호선,먹골,283605,58616,342221
201612,2016,7호선,마들,316283,74569,390852
201612,2016,7호선,뚝섬유원지,198424,37815,236239
201612,2016,7호선,도봉산,250206,38156,288362
201612,2016,7호선,대림(구로구청),308996,35913,344909
201612,2016,7호선,논현,566255,53897,620152
201612,2016,7호선,노원,563114,113150,676264
201612,2016,7호선,내방,379229,65059,444288
201612,2016,7호선,남성,298495,69072,367567
201612,2016,7호선,남구로,450212,59391,509603
201612,2016,7호선,까치울,185191,22287,207478
201612,2016,7호선,굴포천,253458,33322,286780
201612,2016,7호선,군자(능동),386676,79181,465857
201612,2016,7호선,광명사거리,720133,149748,869881
201612,2016,7호선,공릉(서울과학기술대),337244,66855,404099
201612,2016,7호선,고속터미널,635694,84268,719962
201612,2016,7호선,건대입구,491476,53724,545200
201612,2016,7호선,학동,627767,64142,691909
201612,2016,7호선,가산디지털단지,1204734,77754,1282488
201612,2016,6호선,공덕,498795,75212,574007
201612,2016,6호선,화랑대(서울여대입구),373310,45401,418711
201612,2016,6호선,합정,404451,38952,443403
201612,2016,6호선,한강진,217392,14099,231491
201612,2016,6호선,태릉입구,139387,26721,166108
201612,2016,6호선,청구,118577,19531,138108
201612,2016,6호선,창신,89495,17133,106628
201612,2016,6호선,증산(명지대앞),268782,68741,337523
201612,2016,6호선,이태원,532774,37807,570581
201612,2016,6호선,응암,458761,109178,567939
201612,2016,6호선,월드컵경기장(성산),149116,48040,197156
201612,2016,6호선,월곡(동덕여대),332194,74334,406528
201612,2016,6호선,연신내,15,1,16
201612,2016,6호선,역촌,87850,34006,121856
201612,2016,6호선,약수,92771,23649,116420
201612,2016,6호선,안암(고대병원앞),396922,32504,429426
201612,2016,6호선,신당,242077,37511,279588
201612,2016,6호선,석계,352364,75196,427560
201612,2016,6호선,새절(신사),354576,85893,440469
201612,2016,6호선,상월곡(한국과학기술연구원),161757,37795,199552
201612,2016,6호선,상수,339248,24581,363829
201612,2016,6호선,삼각지,231199,22349,253548
201612,2016,6호선,불광,144388,41172,185560
201612,2016,6호선,봉화산(서울의료원),247602,51332,298934
201612,2016,6호선,보문,234246,37793,272039
201612,2016,6호선,버티고개,65073,14581,79654
201612,2016,6호선,망원,330180,86835,417015
201612,2016,6호선,마포구청,354111,82190,436301
201612,2016,6호선,디지털미디어시티,402151,61683,463834
201612,2016,6호선,동묘앞,225017,68012,293029
201612,2016,6호선,돌곶이,243317,63720,307037
201612,2016,6호선,독바위,74141,20132,94273
201612,2016,6호선,대흥(서강대앞),218315,43763,262078
201612,2016,6호선,녹사평(용산구청),214451,21594,236045
201612,2016,6호선,구산,204757,56210,260967
201612,2016,6호선,광흥창(서강),245704,60388,306092
201612,2016,6호선,효창공원앞,190265,42572,232837
201612,2016,6호선,고려대(종암),280518,35654,316172
201612,2016,5호선,개롱,179234,43826,223060
201612,2016,5호선,행당,222475,48407,270882
201612,2016,5호선,충정로(경기대입구),140037,21196,161233
201612,2016,5호선,청구,83758,25896,109654
201612,2016,5호선,천호(풍납토성),527398,150054,677452
201612,2016,5호선,종로3가,341800,132427,474227
201612,2016,5호선,장한평,495946,101765,597711
201612,2016,5호선,을지로4가,118260,43454,161714
201612,2016,5호선,우장산,423745,78743,502488
201612,2016,5호선,왕십리(성동구청),142263,26155,168418
201612,2016,5호선,올림픽공원(한국체대),161637,32429,194066
201612,2016,5호선,오목교(목동운동장앞),730659,85059,815718
201612,2016,5호선,오금,100205,16992,117197
201612,2016,5호선,영등포시장,194797,74903,269700
201612,2016,5호선,영등포구청,85580,20579,106159
201612,2016,5호선,여의도,686101,57249,743350
201612,2016,5호선,여의나루,232948,27688,260636
201612,2016,5호선,양평,169246,28718,197964
201612,2016,5호선,애오개,183799,39390,223189
201612,2016,5호선,아차산(어린이대공원후문),385308,91205,476513
201612,2016,5호선,신정(은행정),409324,59600,468924
201612,2016,5호선,신길,83902,12658,96560
201612,2016,5호선,신금호,153331,39322,192653
201612,2016,5호선,송정,241780,64023,305803
201612,2016,5호선,서대문,514859,72206,587065
201612,2016,5호선,상일동,292493,60924,353417
201612,2016,5호선,방화,191375,46327,237702
201612,2016,5호선,방이,189140,43084,232224
201612,2016,5호선,발산,359302,63391,422693
201612,2016,5호선,목동,499730,85345,585075
201612,2016,5호선,명일,203496,61739,265235
201612,2016,5호선,마포,405775,68511,474286
201612,2016,5호선,마천,118724,48550,167274
201612,2016,5호선,마장,158386,43381,201767
201612,2016,5호선,마곡,135420,20661,156081
201612,2016,5호선,둔촌동,337184,78008,415192
201612,2016,5호선,동대문역사문화공원,85418,10981,96399
201612,2016,5호선,답십리,435410,84679,520089
201612,2016,5호선,까치산,811879,155145,967024
201612,2016,5호선,김포공항,217041,26748,243789
201612,2016,5호선,길동,185567,58936,244503
201612,2016,5호선,굽은다리(강동구민회관앞),252575,64507,317082
201612,2016,5호선,군자(능동),315479,40218,355697
201612,2016,5호선,광화문(세종문화회관),1328714,109907,1438621
201612,2016,5호선,광나루(장신대),403319,64962,468281
201612,2016,5호선,공덕,379455,49435,428890
201612,2016,5호선,고덕,213556,59075,272631
201612,2016,5호선,거여,170125,50140,220265
201612,2016,5호선,개화산,156280,34614,190894
201612,2016,5호선,화곡,800115,139446,939561
201612,2016,5호선,강동,517443,95994,613437
201612,2016,4호선,남태령,53181,8895,62076
201612,2016,4호선,혜화,1372359,139444,1511803
201612,2016,4호선,한성대입구(삼선교),448147,80167,528314
201612,2016,4호선,충무로,927794,133730,1061524
201612,2016,4호선,총신대입구(이수),573093,144356,717449
201612,2016,4호선,창동,765564,185910,951474
201612,2016,4호선,이촌(국립중앙박물관),284833,44591,329424
201612,2016,4호선,쌍문,915794,172589,1088383
201612,2016,4호선,신용산,370952,51749,422701
201612,2016,4호선,숙대입구(갈월),500123,61852,561975
201612,2016,4호선,수유(강북구청),1203738,261318,1465056
201612,2016,4호선,성신여대입구(돈암),777913,107785,885698
201612,2016,4호선,서울역,343453,40925,384378
201612,2016,4호선,상계,585402,118489,703891
201612,2016,4호선,삼각지,129818,33404,163222
201612,2016,4호선,사당,882945,99986,982931
201612,2016,4호선,미아사거리,876338,191341,1067679
201612,2016,4호선,미아(서울사이버대학),484369,133838,618207
201612,2016,4호선,명동,1291700,82244,1373944
201612,2016,4호선,동작(현충원),55072,19061,74133
201612,2016,4호선,동대문역사문화공원,693426,68088,761514
201612,2016,4호선,동대문,668727,157387,826114
201612,2016,4호선,당고개,331861,92212,424073
201612,2016,4호선,노원,653570,93216,746786
201612,2016,4호선,회현(남대문시장),777211,201796,979007
201612,2016,4호선,길음,726144,150571,876715
201612,2016,3호선,경복궁(정부서울청사),843813,99989,943802
201612,2016,3호선,학여울,103692,16958,120650
201612,2016,3호선,충무로,38,2,40
201612,2016,3호선,지축,29591,10671,40262
201612,2016,3호선,종로3가,222300,69427,291727
201612,2016,3호선,잠원,156867,35323,192190
201612,2016,3호선,일원,229362,57784,287146
201612,2016,3호선,을지로3가,234839,61743,296582
201612,2016,3호선,옥수,255698,57495,313193
201612,2016,3호선,오금,192083,27862,219945
201612,2016,3호선,연신내,1103861,266036,1369897
201612,2016,3호선,양재(서초구청),1153295,171622,1324917
201612,2016,3호선,약수,376503,86508,463011
201612,2016,3호선,압구정,985757,152652,1138409
201612,2016,3호선,안국,751549,140257,891806
201612,2016,3호선,신사,938346,78226,1016572
201612,2016,3호선,수서,412885,99366,512251
201612,2016,3호선,불광,484602,154239,638841
201612,2016,3호선,무악재,101695,33478,135173
201612,2016,3호선,매봉,318235,57858,376093
201612,2016,3호선,동대입구,358795,40781,399576
201612,2016,3호선,독립문,186925,71559,258484
201612,2016,3호선,도곡,195063,32904,227967
201612,2016,3호선,대치,312311,63102,375413
201612,2016,3호선,대청,278432,53917,332349
201612,2016,3호선,녹번,358146,70858,429004
201612,2016,3호선,남부터미널(예술의전당),1014947,139005,1153952
201612,2016,3호선,금호,207976,54409,262385
201612,2016,3호선,구파발,569662,106491,676153
201612,2016,3호선,교대(법원.검찰청),380870,74698,455568
201612,2016,3호선,고속터미널,1691940,186321,1878261
201612,2016,3호선,경찰병원,203341,40515,243856
201612,2016,3호선,홍제,501599,156089,657688
201612,2016,3호선,가락시장,246730,72030,318760
201612,2016,2호선,강변(동서울터미널),1420279,145322,1565601
201612,2016,2호선,합정,986074,75545,1061619
201612,2016,2호선,한양대,335240,16138,351378
201612,2016,2호선,충정로(경기대입구),319115,55451,374566
201612,2016,2호선,종합운동장,342507,50604,393111
201612,2016,2호선,잠실새내,743899,121141,865040
201612,2016,2호선,잠실나루,471700,89322,561022
201612,2016,2호선,잠실(송파구청),2619839,220322,2840161
201612,2016,2호선,이대,582593,72823,655416
201612,2016,2호선,을지로입구,1605994,127573,1733567
201612,2016,2호선,을지로4가,317918,100286,418204
201612,2016,2호선,을지로3가,574610,93351,667961
201612,2016,2호선,용두(동대문구청),49805,22978,72783
201612,2016,2호선,용답,63170,16829,79999
201612,2016,2호선,왕십리(성동구청),592663,63227,655890
201612,2016,2호선,영등포구청,574646,107910,682556
201612,2016,2호선,역삼,1290857,158104,1448961
201612,2016,2호선,양천구청,178779,46392,225171
201612,2016,2호선,아현,249084,63060,312144
201612,2016,2호선,신촌,1476546,147092,1623638
201612,2016,2호선,신정네거리,252812,66566,319378
201612,2016,2호선,신설동,94323,36074,130397
201612,2016,2호선,신림,2053620,253791,2307411
201612,2016,2호선,신도림,1797431,209484,2006915
201612,2016,2호선,신대방,767127,131646,898773
201612,2016,2호선,신당,373222,109947,483169
201612,2016,2호선,신답,31651,10363,42014
201612,2016,2호선,시청,800798,74624,875422
201612,2016,2호선,성수,732938,102193,835131
201612,2016,2호선,선릉,1527330,211839,1739169
201612,2016,2호선,서초,638036,87400,725436
201612,2016,2호선,서울대입구(관악구청),1450860,216656,1667516
201612,2016,2호선,상왕십리,294216,61653,355869
201612,2016,2호선,삼성(무역센터),1785687,133283,1918970
201612,2016,2호선,사당,1190027,211305,1401332
201612,2016,2호선,봉천,592802,147498,740300
201612,2016,2호선,방배,576219,85220,661439
201612,2016,2호선,문래,522454,83785,606239
201612,2016,2호선,뚝섬,438935,65062,503997
201612,2016,2호선,동대문역사문화공원,534972,62037,597009
201612,2016,2호선,도림천,27512,6026,33538
201612,2016,2호선,대림(구로구청),863311,118642,981953
201612,2016,2호선,당산,601333,67791,669124
201612,2016,2호선,낙성대,860239,112652,972891
201612,2016,2호선,구의(광진구청),665097,111072,776169
201612,2016,2호선,구로디지털단지,1853963,170006,2023969
201612,2016,2호선,교대(법원.검찰청),996325,172642,1168967
201612,2016,2호선,건대입구,1364714,100061,1464775
201612,2016,2호선,홍대입구,2478122,122174,2600296
201612,2016,2호선,강남,2990970,176270,3167240
201612,2016,1호선,신설동,389861,126355,516216
201612,2016,1호선,종로5가,593831,270530,864361
201612,2016,1호선,종로3가,811638,382069,1193707
201612,2016,1호선,종각,1466393,179502,1645895
201612,2016,1호선,제기동,310168,307262,617430
201612,2016,1호선,청량리(서울시립대입구),568313,344587,912900
201612,2016,1호선,시청,812698,126263,938961
201612,2016,1호선,서울역,1709077,226036,1935113
201612,2016,1호선,동묘앞,179272,135180,314452
201612,2016,1호선,동대문,367413,140426,507839
201611,2016,4호선,한성대입구(삼선교),475823,78525,554348
201611,2016,4호선,성신여대입구(돈암),768325,104082,872407
201611,2016,4호선,길음,756333,146795,903128
201611,2016,4호선,미아사거리,846412,184501,1030913
201611,2016,4호선,미아(서울사이버대학),481510,131013,612523
201611,2016,4호선,수유(강북구청),1199619,248664,1448283
201611,2016,4호선,쌍문,899054,164305,1063359
201611,2016,4호선,창동,760382,182014,942396
201611,2016,4호선,노원,628844,89600,718444
201611,2016,4호선,남태령,58253,8812,67065
201611,2016,4호선,당고개,329546,89974,419520
201611,2016,3호선,구파발,490228,89640,579868
201611,2016,3호선,경찰병원,200811,38743,239554
201611,2016,3호선,가락시장,231569,68744,300313
201611,2016,3호선,수서,390643,94904,485547
201611,2016,3호선,일원,238920,61891,300811
201611,2016,3호선,대청,273357,51883,325240
201611,2016,3호선,학여울,65766,16288,82054
201611,2016,3호선,대치,326356,63225,389581
201611,2016,3호선,도곡,192275,30099,222374
201611,2016,3호선,매봉,309999,55588,365587
201611,2016,3호선,양재(서초구청),1151864,160693,1312557
201611,2016,3호선,남부터미널(예술의전당),973394,131339,1104733
201611,2016,3호선,교대(법원.검찰청),375544,68623,444167
201611,2016,3호선,고속터미널,1545195,175882,1721077
201611,2016,3호선,잠원,156250,34618,190868
201611,2016,3호선,신사,886190,75943,962133
201611,2016,3호선,압구정,920702,150996,1071698
201611,2016,3호선,옥수,254679,57321,312000
201611,2016,3호선,금호,195413,52770,248183
201611,2016,3호선,약수,370592,85224,455816
201611,2016,3호선,동대입구,359271,39786,399057
201611,2016,3호선,충무로,47,4,51
201611,2016,3호선,을지로3가,236215,59656,295871
201611,2016,3호선,종로3가,198582,60804,259386
201611,2016,3호선,안국,789049,134742,923791
201611,2016,3호선,경복궁(정부서울청사),858480,96155,954635
201611,2016,3호선,독립문,189418,72342,261760
201611,2016,3호선,무악재,100861,32962,133823
201611,2016,3호선,홍제,501758,150962,652720
201611,2016,3호선,녹번,353580,70615,424195
201611,2016,3호선,불광,476238,147425,623663
201611,2016,3호선,연신내,1072597,256155,1328752
201611,2016,3호선,오금,191171,26916,218087
201611,2016,3호선,지축,31053,10762,41815
201611,2016,2호선,을지로입구,1568630,118425,1687055
201611,2016,2호선,신정네거리,252323,65046,317369
201611,2016,2호선,양천구청,179616,46163,225779
201611,2016,2호선,도림천,27187,6217,33404
201611,2016,2호선,신설동,91662,33467,125129
201611,2016,2호선,신답,31477,10306,41783
201611,2016,2호선,용답,62660,16942,79602
201611,2016,2호선,충정로(경기대입구),325435,54097,379532
201611,2016,2호선,아현,260669,62219,322888
201611,2016,2호선,이대,636988,74145,711133
201611,2016,2호선,신촌,1455118,140644,1595762
201611,2016,2호선,홍대입구,2189797,119133,2308930
201611,2016,2호선,합정,956987,76828,1033815
201611,2016,2호선,당산,604621,64793,669414
201611,2016,2호선,영등포구청,569328,102679,672007
201611,2016,2호선,문래,514051,84776,598827
201611,2016,2호선,신도림,1741259,201378,1942637
201611,2016,2호선,대림(구로구청),851231,115184,966415
201611,2016,2호선,구로디지털단지,1809638,161675,1971313
201611,2016,2호선,신대방,753348,131192,884540
201611,2016,2호선,신림,1981128,239152,2220280
201611,2016,2호선,봉천,581519,145557,727076
201611,2016,2호선,서울대입구(관악구청),1441237,207214,1648451
201611,2016,2호선,낙성대,855189,109920,965109
201611,2016,2호선,사당,1119700,196056,1315756
201611,2016,2호선,방배,599519,82649,682168
201611,2016,2호선,서초,642308,87758,730066
201611,2016,2호선,교대(법원.검찰청),999042,163813,1162855
201611,2016,2호선,강남,2790176,166389,2956565
201611,2016,2호선,역삼,1253489,149075,1402564
201611,2016,2호선,선릉,1492833,203547,1696380
201611,2016,2호선,삼성(무역센터),1642310,125076,1767386
201611,2016,2호선,종합운동장,344177,54346,398523
201611,2016,2호선,신천,708493,116324,824817
201611,2016,2호선,잠실(송파구청),2333442,207433,2540875
201611,2016,2호선,잠실나루,478180,88279,566459
201611,2016,2호선,강변(동서울터미널),1371690,143584,1515274
201611,2016,2호선,구의(광진구청),652883,107619,760502
201611,2016,2호선,건대입구,1314724,95426,1410150
201611,2016,2호선,성수,706605,97713,804318
201611,2016,2호선,뚝섬,450736,65094,515830
201611,2016,2호선,한양대,429394,21318,450712
201611,2016,2호선,왕십리(성동구청),596446,59993,656439
201611,2016,2호선,상왕십리,278614,57480,336094
201611,2016,2호선,신당,364163,106266,470429
201611,2016,2호선,동대문역사문화공원,522340,59420,581760
201611,2016,2호선,을지로4가,316604,93633,410237
201611,2016,2호선,을지로3가,576394,90981,667375
201611,2016,2호선,용두(동대문구청),48112,22591,70703
201611,2016,2호선,시청,832078,65333,897411
201611,2016,1호선,종로5가,595344,251402,846746
201611,2016,1호선,청량리(서울시립대입구),562207,333910,896117
201611,2016,1호선,제기동,305730,304093,609823
201611,2016,1호선,신설동,392750,121016,513766
201611,2016,1호선,동대문,354720,134229,488949
201611,2016,1호선,동묘앞,182480,135046,317526
201611,2016,1호선,종로3가,819339,351300,1170639
201611,2016,1호선,종각,1468143,160931,1629074
201611,2016,1호선,시청,867026,113560,980586
201611,2016,1호선,서울역,1764932,233613,1998545
201611,2016,일산선,대곡,38569,10562,49131
201611,2016,일산선,원흥,161171,36926,198097
201611,2016,일산선,대화,387801,91129,478930
201611,2016,일산선,원당,299940,84700,384640
201611,2016,일산선,화정,482740,129876,612616
201611,2016,장항선,신창(순천향대),74732,7947,82679
201611,2016,장항선,온양온천,95658,62285,157943
201611,2016,장항선,배방,23967,7149,31116
201611,2016,장항선,아산,86943,8969,95912
201611,2016,장항선,쌍용(나사렛대),76150,15869,92019
201611,2016,장항선,봉명,28785,12968,41753
201611,2016,중앙선,회기,871660,130631,1002291
201611,2016,중앙선,용문,53908,43390,97298
201611,2016,중앙선,상봉(시외버스터미널),142256,35934,178190
201611,2016,중앙선,망우,195018,65550,260568
201611,2016,중앙선,양원,45711,16108,61819
201611,2016,중앙선,구리,342685,80759,423444
201611,2016,중앙선,도농,233336,55303,288639
201611,2016,중앙선,양정,19427,8166,27593
201611,2016,중앙선,덕소,153856,48210,202066
201611,2016,중앙선,도심,63705,19907,83612
201611,2016,중앙선,팔당,19318,5679,24997
201611,2016,중앙선,운길산,25258,8738,33996
201611,2016,중앙선,양수,44643,16853,61496
201611,2016,중앙선,신원,4797,2928,7725
201611,2016,중앙선,국수,19470,8346,27816
201611,2016,중앙선,아신,21843,6253,28096
201611,2016,중앙선,오빈,6895,3751,10646
201611,2016,중앙선,양평,89601,33327,122928
201611,2016,중앙선,원덕,7426,5255,12681
201611,2016,중앙선,중랑,136094,50389,186483
201611,2016,분당선,기흥,227138,29753,256891
201611,2016,분당선,상갈,131230,30035,161265
201611,2016,분당선,청명,115124,16074,131198
201611,2016,분당선,영통,258703,26725,285428
201611,2016,분당선,망포,352782,28215,380997
201611,2016,분당선,매탄권선,121666,13741,135407
201611,2016,분당선,수원시청,283683,32862,316545
201611,2016,분당선,한티,370338,66169,436507
201611,2016,수인선,달월,2104,1022,3126
201611,2016,수인선,월곶,70356,13041,83397
201611,2016,수인선,소래포구,114697,57778,172475
201611,2016,수인선,인천논현,160196,29795,189991
201611,2016,수인선,호구포,94701,15386,110087
201611,2016,수인선,남동인더스파크,60152,4653,64805
201611,2016,수인선,인천,19775,8624,28399
201611,2016,수인선,연수,130798,24334,155132
201611,2016,수인선,송도,75255,20113,95368
201611,2016,수인선,인하대,164294,20011,184305
201611,2016,수인선,숭의,68427,21702,90129
201611,2016,수인선,신포,43789,10772,54561
201611,2016,수인선,원인재,131321,27157,158478
201611,2016,안산선,산본,472883,98635,571518
201611,2016,안산선,대야미,104802,22679,127481
201611,2016,안산선,반월,132446,28036,160482
201611,2016,안산선,상록수,588558,82568,671126
201611,2016,안산선,한대앞,270901,40463,311364
201611,2016,안산선,중앙,478974,56490,535464
201611,2016,안산선,수리산,115050,31233,146283
201611,2016,안산선,초지,130584,15362,145946
201611,2016,안산선,안산,486725,43844,530569
201611,2016,안산선,신길온천,47297,8853,56150
201611,2016,안산선,정왕,280448,23810,304258
201611,2016,안산선,오이도,238455,31059,269514
201611,2016,안산선,고잔,254225,35317,289542
201611,2016,일산선,삼송,352364,79619,431983
201611,2016,일산선,주엽,200164,97159,297323
201611,2016,일산선,정발산,211555,56636,268191
201611,2016,일산선,마두,182853,75594,258447
201611,2016,9호선,선유도,185324,25025,210349
201611,2016,9호선,신목동,111757,17861,129618
201611,2016,9호선,염창,440664,56954,497618
201611,2016,9호선,등촌,240541,77004,317545
201611,2016,9호선,증미,180990,39765,220755
201611,2016,9호선,가양,538658,115311,653969
201611,2016,9호선,양천향교,196954,37631,234585
201611,2016,9호선,마곡나루,82834,9623,92457
201611,2016,9호선,신방화,211412,41983,253395
201611,2016,9호선,공항시장,68980,20600,89580
201611,2016,9호선,신반포,87525,23686,111211
201611,2016,9호선,고속터미널,448263,51200,499463
201611,2016,9호선,사평,72066,14873,86939
201611,2016,9호선,신논현,839182,49053,888235
201611,2016,9호선,김포공항,258141,17975,276116
201611,2016,9호선,개화,174631,33188,207819
201611,2016,8호선,천호(풍납토성),488407,87900,576307
201611,2016,8호선,수진,119771,39643,159414
201611,2016,8호선,신흥,108835,45342,154177
201611,2016,8호선,단대오거리,320645,66302,386947
201611,2016,8호선,남한산성입구(성남법원.검찰청),398241,71841,470082
201611,2016,8호선,산성,177365,37114,214479
201611,2016,8호선,복정,296184,41465,337649
201611,2016,8호선,장지,414270,58067,472337
201611,2016,8호선,문정,243006,34502,277508
201611,2016,8호선,가락시장,173199,52948,226147
201611,2016,8호선,송파,139044,34899,173943
201611,2016,8호선,석촌,222747,59289,282036
201611,2016,8호선,잠실(송파구청),321167,56662,377829
201611,2016,8호선,몽촌토성(평화의문),159522,39868,199390
201611,2016,8호선,강동구청,267141,60021,327162
201611,2016,8호선,모란,91867,50265,142132
201611,2016,8호선,암사,462230,86166,548396
201611,2016,7호선,부평구청,348031,28965,376996
201611,2016,7호선,굴포천,243596,30989,274585
201611,2016,7호선,삼산체육관,152308,23136,175444
201611,2016,7호선,상동,394277,43259,437536
201611,2016,7호선,부천시청,344676,42851,387527
201611,2016,7호선,신중동,398714,45716,444430
201611,2016,7호선,춘의,234450,25781,260231
201611,2016,7호선,부천종합운동장,148965,16562,165527
201611,2016,7호선,까치울,181313,22608,203921
201611,2016,7호선,온수(성공회대입구),323135,34000,357135
201611,2016,7호선,천왕,218791,43362,262153
201611,2016,7호선,광명사거리,706705,143606,850311
201611,2016,7호선,철산,662332,94198,756530
201611,2016,7호선,가산디지털단지,1213080,75616,1288696
201611,2016,7호선,남구로,443382,57805,501187
201611,2016,7호선,대림(구로구청),298572,34416,332988
201611,2016,7호선,신풍,285963,64098,350061
201611,2016,7호선,보라매,257841,41824,299665
201611,2016,7호선,신대방삼거리,415815,91285,507100
201611,2016,7호선,장승배기,268783,75412,344195
201611,2016,7호선,상도,316374,60533,376907
201611,2016,7호선,숭실대입구(살피재),472091,58269,530360
201611,2016,7호선,남성,298080,67423,365503
201611,2016,7호선,이수,446553,76686,523239
201611,2016,7호선,내방,380742,62899,443641
201611,2016,7호선,고속터미널,607290,83520,690810
201611,2016,7호선,반포,172947,31275,204222
201611,2016,7호선,논현,556308,51548,607856
201611,2016,7호선,학동,626651,64112,690763
201611,2016,7호선,강남구청,423212,48927,472139
201611,2016,7호선,청담,587822,73562,661384
201611,2016,7호선,뚝섬유원지,203734,37188,240922
201611,2016,7호선,건대입구,474116,49709,523825
201611,2016,7호선,어린이대공원(세종대),491671,44282,535953
201611,2016,7호선,군자(능동),376809,75403,452212
201611,2016,7호선,중곡,267978,59390,327368
201611,2016,7호선,용마산,163878,34626,198504
201611,2016,7호선,사가정,405299,88794,494093
201611,2016,7호선,면목,434482,79607,514089
201611,2016,7호선,상봉(시외버스터미널),477740,70005,547745
201611,2016,7호선,중화,304648,57904,362552
201611,2016,7호선,먹골,276454,55421,331875
201611,2016,7호선,태릉입구,260778,37393,298171
201611,2016,7호선,공릉(서울과학기술대),360218,65679,425897
201611,2016,7호선,하계,546282,105616,651898
201611,2016,7호선,중계,417663,91791,509454
201611,2016,7호선,노원,536711,106792,643503
201611,2016,7호선,마들,312465,72268,384733
201611,2016,7호선,수락산,359059,85458,444517
201611,2016,7호선,도봉산,262756,40167,302923
201611,2016,7호선,장암,70535,7986,78521
201611,2016,6호선,역촌,85155,33648,118803
201611,2016,6호선,화랑대(서울여대입구),400297,45051,445348
201611,2016,6호선,태릉입구,141780,25956,167736
201611,2016,6호선,석계,356820,72888,429708
201611,2016,6호선,돌곶이,247878,60953,308831
201611,2016,6호선,상월곡(한국과학기술연구원),168765,37311,206076
201611,2016,6호선,월곡(동덕여대),348823,71233,420056
201611,2016,6호선,고려대(종암),309321,36470,345791
201611,2016,6호선,안암(고대병원앞),447416,31793,479209
201611,2016,6호선,보문,238946,37656,276602
201611,2016,6호선,창신,90861,16691,107552
201611,2016,6호선,동묘앞,217830,65709,283539
201611,2016,6호선,신당,230804,36783,267587
201611,2016,6호선,청구,123078,19358,142436
201611,2016,6호선,약수,92613,22947,115560
201611,2016,6호선,버티고개,65839,14504,80343
